"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","SubCategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@4U1087","US01@@4U1087","9500","10","4U1087","","","","","","","","N","","","1670-000-110","Q498@@1670-000-110@@","Q498","PELICAN PRODUCTS- CASES","","28.85","EA","301","0","99","9945","US01","","","","S","","","1670 LARGE CASE BLK W/ FOAM","1670 LARGE CASE BLK W/ FOAM","19428129477","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@28.85@@EA","","","","","","Y","1","6/12/2017 11:55","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@VV2328","US01@@VV2328","9500","10","VV2328","","","","","","","","N","","","IM2750-00000","Q498@@IM2750-00000@@","Q498","PELICAN PRODUCTS- CASES","","20.95","EA","217.5","0","99","9945","US01","","","","C","","","IM2750 STORM HARD CASE BLK","IM2750 STORM HARD CASE BLK NO FOAM","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@20.95@@EA","","","","","","Y","1","10/17/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DQ3638","US01@@DQ3638","9500","10","DQ3638","","","","","","","","N","","","IM2300-00001","Q498@@IM2300-00001@@","Q498","PELICAN PRODUCTS- CASES","","7.75","EA","127","0","99","9960","US01","","","","B","","","IM2300 STORM HARD CASE BLACK","IM2300 STORM HARD CASE BLACK W/FOAM 17X11.7X6.2","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@7.75@@EA","","","","","","Y","1","1/10/2018 18:16","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL4289","US01@@CL4289","9500","10","CL4289","","","","","","","","N","","","1720-000-110","Q498@@1720-000-110@@","Q498","PELICAN PRODUCTS- CASES","","22","EA","247.5","0","99","9960","US01","","","","C","","","1720 LONG HARD CASE BLK W/FOAM","1720 LONG HARD CASE BLK W/FOAM W/WHEELS 42X13.5X5.25 3PC FOAM SET","19428039677","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@22@@EA","","","","","","Y","1","10/23/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RC2031","US01@@RC2031","9500","10","RC2031","","","","","","","","N","","","1600-000-240","Q498@@1600-000-240@@","Q498","PELICAN PRODUCTS- CASES","","15.85","EA","184","0","99","9945","US01","","","","S","","","1600 HARD CASE YELLOW","1600 HARD CASE YELLOW 21.43LX16.5WX7.87H PICK N PLUCK","19428022181","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@15.85@@EA","","","","","","Y","1","6/12/2017 11:53","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GB1615","US01@@GB1615","9500","10","GB1615","","","","","","","","N","","","1600-000-150","Q498@@1600-000-150@@","Q498","PELICAN PRODUCTS- CASES","","16","EA","184","0","99","9960","US01","","","","S","","","1600 HARD CASE ORANGE WITH FOAM","1600 HARD CASE ORANGE WITH FOAM 21.43X16.5X7.87 PICK N PLUCK","19428020910","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@16@@EA","","","","","","Y","1","11/10/2017 15:25","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CB4948","US01@@CB4948","9500","10","CB4948","","","","","","","","N","","","1600-000-110","Q498@@1600-000-110@@","Q498","PELICAN PRODUCTS- CASES","","16","EA","184","0","99","9960","US01","","","","C","","","1600 HARD CASE BLACK W/FOAM","1600 HARD CASE BLACK W/FOAM 21.43X16.5X7.87","19428020170","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@16@@EA","","","","","","Y","1","1/17/2018 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YP4742","US01@@YP4742","9500","10","YP4742","","","","","","","","N","","","1520-000-150","Q498@@1520-000-150@@","Q498","PELICAN PRODUCTS- CASES","","17","EA","140.5","0","99","9945","US01","","","","S","","","1520 HARD CASE ORANGE W/ PICK","1520 HARD CASE ORANGE W/ PICK AND PLUCK FOAM 20.2INX16.2INX7.8IN","19428004651","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@17@@EA","","","","","","Y","1","6/12/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YP4661","US01@@YP4661","9500","10","YP4661","","","","","","","","N","","","1476-300-110","Q498@@1476-300-110@@","Q498","PELICAN PRODUCTS- CASES","","0.45","EA","11.25","0","99","9945","US01","","","","S","","","1472 SHOULDER STRAP FOR PELICAN","1472 SHOULDER STRAP FOR PELICAN 1470 1490 & 1495 CASES","19428024802","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@.45@@EA","","","","","","Y","1","6/12/2017 11:51","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8312","US01@@ZH8312","9500","10","ZH8312","","","","","","","","N","","","016100-0009-110","Q498@@016100-0009-110@@","Q498","PELICAN PRODUCTS- CASES","","35.25","EA","358","0","99","9945","US01","","","","S","","","1610M BLACK CASE MOBILITY KIT","1610M BLACK CASE MOBILITY KIT WITH LINER & FOAM","19428122553","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@35.25@@EA","","","","","","Y","1","9/12/2017 1:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8309","US01@@ZH8309","9500","10","ZH8309","","","","","","","","N","","","015100-00019-110","Q498@@015100-00019-110@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","260.5","0","99","9945","US01","","","","S","","","1510MNF BLACK CASE MOBILITY KIT","1510MNF BLACK CASE MOBILITY KIT WITH LINER NO FOAM","19428118938","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","","Y","1","6/12/2017 11:45","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@VV3822","US01@@VV3822","9500","10","VV3822","","","","","","","","N","","","1015-005-100","Q498@@1015-005-100@@","Q498","PELICAN PRODUCTS- CASES","","0.2","EA","14.75","0","99","9930","US01","","","","C","","","I1015 BLK MICRO CASE  CLEAR LID","I1015 BLK MICRO CASE  CLEAR LID FOR IPOD & SMARTPHONE WITH LINER","19428094867","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.2@@EA","","","","","","Y","1","9/12/2017 17:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32614","US01@@V32614","9500","10","V32614","","","","","","","","N","","","1010-026-100","Q498@@1010-026-100@@","Q498","PELICAN PRODUCTS- CASES","","0.4","EA","11.75","0","99","9995","US01","","","","C","","","1010 MICRO CASE BLUE CLEAR LID","1010 MICRO CASE BLUE CLEAR LID WITH LINER 4.37X2.87X1.68","19428079253","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.4@@EA","","","","","","Y","1","9/28/2017 17:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZM7452","US01@@ZM7452","9500","10","ZM7452","","","","","","","","N","","","IM29XX-UTILITYORG","Q498@@IM29XX-UTILITYORG@@","Q498","PELICAN PRODUCTS- CASES","","2.55","EA","37.75","0","99","9945","US01","","","","S","","","UTILITY ORGANIZER FOR IM2975","UTILITY ORGANIZER FOR IM2975 STORM CASE","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@2.55@@EA","","","","","","Y","1","12/18/2017 10:54","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T7206","US01@@4T7206","9500","10","4T7206","","","","","","","","N","","","CLASSIC-V-3U-SAE","Q498@@CLASSIC-V-3U-SAE@@","Q498","PELICAN PRODUCTS- CASES","","74","EA","1282","0","99","9945","US01","","","","S","","","HARDIGG CLASSIC V SERIES RACK","HARDIGG CLASSIC V SERIES RACK MOUNT 3U CASE BLACK","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@74@@EA","","","","","","Y","1","9/18/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y7356","US01@@1Y7356","9500","10","1Y7356","","","","","","","","N","","","0453-931-110","Q498@@0453-931-110@@","Q498","PELICAN PRODUCTS- CASES","","1.15","EA","10.75","0","99","9945","US01","","","","S","","","0455DS SHALLOW DRAWER FOR 0450","0455DS SHALLOW DRAWER FOR 0450 MOBILE TOOL BOX","19428090036","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@1.15@@EA","","","","","","Y","1","6/12/2017 11:47","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1V0807","US01@@1V0807","9500","10","1V0807","","","","","","","","N","","","1730-000-130","Q498@@1730-000-130@@I","Q498","PELICAN PRODUCTS- CASES","I","43","EA","429","0","99","9945","US01","","","","S","","","1730 TRANSPORT CASE W/ FOAM OD","1730 TRANSPORT CASE W/ FOAM OD GREEN CONTACT BUYER FOR MORE INFO","19428092986","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","CASE","","US01@@43@@EA","","","","","A","Y","1","6/12/2017 11:56","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8359","US01@@1Y8359","9500","10","1Y8359","","","","","","","","N","","","016150-0000-110","Q498@@016150-0000-110@@I","Q498","PELICAN PRODUCTS- CASES","I","20.35","EA","248.5","324.13","99","9945","US01","","","","E","","","1615AIR WHEELED CHECK IN CASE","1615AIR WHEELED CHECK IN CASE BLACK WITH PICK N PLUCK FOAM 866","19428132064","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","E","","","","","I","","","","","","99999","","","CASE","","US01@@20.35@@EA","","","","","A","Y","1","1/15/2018 13:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@TW7305","US01@@TW7305","9500","10","TW7305","","","","","","","","N","","","1770-000-110","Q498@@1770-000-110@@","Q498","PELICAN PRODUCTS- CASES","","37.9","EA","481.5","0","99","9945","US01","","","","C","","","1770 LONG TRANSPORT CASE BLACK","1770 LONG TRANSPORT CASE BLACK 57.4X18.5X11.2 PICK N PLUCK FOAM","19428094676","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@37.9@@EA","","","","","","Y","1","11/26/2017 9:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@V32649","US01@@V32649","9500","10","V32649","","","","","","","","N","","","1495-003-110","Q498@@1495-003-110@@","Q498","PELICAN PRODUCTS- CASES","","9.88","EA","252","0","99","9920","US01","","","","C","","","1495CC1 NOTEBOOK HARD CASE BLK","1495CC1 NOTEBOOK HARD CASE BLK FITTED TRAY UP TO 17IN LAPTOP","19428060954","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@9.88@@EA","","","","","","Y","1","8/14/2017 4:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RC2335","US01@@RC2335","9500","10","RC2335","","","","","","","","N","","","1490-000-190","Q498@@1490-000-190@@","Q498","PELICAN PRODUCTS- CASES","","6.75","EA","145.5","0","99","9920","US01","","","","C","","","1490 DESERT TAN HARD NOTEBOOK","1490 DESERT TAN HARD NOTEBOOK CASE W/ FOAM FITS UP TO 17.3X11X3.3","19428056407","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@6.75@@EA","","","","","","Y","1","6/30/2017 19:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KV3350","US01@@KV3350","9500","10","KV3350","","","","","","","","N","","","1400-000-110","Q498@@1400-000-110@@","Q498","PELICAN PRODUCTS- CASES","","4.9","EA","85.75","0","99","9960","US01","","","","B","","","1400 HARD CASE BLACK WITH FOAM","1400 HARD CASE BLACK WITH FOAM 11.81X8.87X5.18 PICK N PLUCK","19428015602","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@4.9@@EA","","","","","","Y","1","9/4/2017 5:35","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GE5704","US01@@GE5704","9500","10","GE5704","","","","","","","","N","","","0500-340-000","Q498@@0500-340-000@@","Q498","PELICAN PRODUCTS- CASES","","9.3","EA","111.5","0","99","9945","US01","","","","C","","","0507 CASTER WHEEL KIT","0507 CASTER WHEEL KIT FOR 0500 TRANSPORT CASE","19428088149","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@9.3@@EA","","","","","","Y","1","1/10/2018 18:20","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL4293","US01@@CL4293","9500","10","CL4293","","","","","","","","N","","","0370-000-110","Q498@@0370-000-110@@","Q498","PELICAN PRODUCTS- CASES","","47","EA","394.5","0","99","9960","US01","","","","C","","","0370 24IN CUBE CASE BLK W/FOAM","0370 24IN CUBE CASE BLK W/FOAM 24X24X24 PICK N PLUCK FOAM","19428037109","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@47@@EA","","","","","","Y","1","10/15/2017 18:03","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8325","US01@@ZH8325","9500","10","ZH8325","","","","","","","","N","","","0350-406-100","Q498@@0350-406-100@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","189","0","99","9945","US01","","","","S","","","0355 27PC DIVIDER SET FOR 0350","0355 27PC DIVIDER SET FOR 0350 CUBE CASE","19428036157","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@0@@EA","","","","","","Y","1","6/12/2017 11:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH8313","US01@@ZH8313","9500","10","ZH8313","","","","","","","","N","","","016100-019-110","Q498@@016100-019-110@@","Q498","PELICAN PRODUCTS- CASES","","20","EA","298","0","99","9945","US01","","","","S","","","1610MNF BLACK CASE MOBILITY KIT","1610MNF BLACK CASE MOBILITY KIT WITH LINER & NO FOAM","19428118990","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@20@@EA","","","","","","Y","1","6/12/2017 11:45","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1G5210","US01@@1G5210","9500","10","1G5210","","","","","","","","N","","","1060-025-110","Q498@@1060-025-110@@","Q498","PELICAN PRODUCTS- CASES","","0.98","EA","21.75","0","99","9945","US01","","","","S","","","1060 MICRO CASE SOLID BLACK","1060 MICRO CASE SOLID BLACK LINER 8.25X4.25X2.25","19428083977","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@.98@@EA","","","","","","Y","1","6/12/2017 11:49","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AP813","US01@@1AP813","9500","10","1AP813","","","","","","","","N","","","015500-0040-110","Q498@@015500-0040-110@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","212","0","99","9945","US01","","","","S","","","1554 HARD CASE BLACK W/","1554 HARD CASE BLACK W/ DIVIDERSCASE 18.43X14X7.62","19428152604","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","","Y","1","11/28/2017 4:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4T7767","US01@@4T7767","9500","10","4T7767","","","","","","","","N","","","015500-0050-110","Q498@@015500-0050-110@@I","Q498","PELICAN PRODUCTS- CASES","I","0","EA","236.5","312.75","99","9945","US01","","","","S","","","1550TP CASE WITH TREK PAK","1550TP CASE WITH TREK PAK DIVIDER SYSTEM  M","19428137441","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","A","Y","1","6/12/2017 11:45","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1AP490","US01@@1AP490","9500","10","1AP490","","","","","","","","N","","","IM2700-20000","Q498@@IM2700-20000@@","Q498","PELICAN PRODUCTS- CASES","","0","EA","150","0","99","9945","US01","","","","S","","","IM2700 STORM HARD CASE YELLOW","IM2700 STORM HARD CASE YELLOW NO FOAM","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@0@@EA","","","","","","Y","1","7/31/2017 11:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8224","US01@@1Y8224","9500","10","1Y8224","","","","","","","","N","","","BLACKBOX-3U-SAE","Q498@@BLACKBOX-3U-SAE@@","Q498","PELICAN PRODUCTS- CASES","","56","EA","948","0","99","9945","US01","","","","S","","","BLACKBOX 3U DOUBLE END RACK","BLACKBOX 3U DOUBLE END RACK MOUNT CASE BLACK","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@56@@EA","","","","","","Y","1","6/12/2017 11:57","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8802","US01@@1Y8802","9500","10","1Y8802","","","","","","","","N","","","1300-000-240","Q498@@1300-000-240@@","Q498","PELICAN PRODUCTS- CASES","","5.75","EA","54","0","99","9945","US01","","","","S","","","1300 CASE YELLOW W/ FOAM","1300 CASE YELLOW W/ FOAM INTERIOR 9.17X7X6.12 LXWXD","19428003395","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@5.75@@EA","","","","","","Y","1","7/31/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8357","US01@@1Y8357","9500","10","1Y8357","","","","","","","","N","","","015550-0000-110","Q498@@015550-0000-110@@I","Q498","PELICAN PRODUCTS- CASES","I","10.94","EA","164.5","214.74","99","9945","US01","","","","C","","","1555AIR CARRY ON CASE","1555AIR CARRY ON CASE BLACK WITH PICK N PLUCK FOAM  866","19428131906","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","CASE","","US01@@10.94@@EA","","","","","A","Y","1","12/6/2017 11:42","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@QZ4804","US01@@QZ4804","9500","10","QZ4804","","","","","","","","N","","","1120-001-110","Q498@@1120-001-110@@","Q498","PELICAN PRODUCTS- CASES","","1.4","EA","24","0","99","9945","US01","","","","S","","","1120 HARD CASE BLACK NO FOAM","1120 HARD CASE BLACK NO FOAM","19428015220","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@1.4@@EA","","","","","","Y","1","6/12/2017 11:49","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@RC2030","US01@@RC2030","9500","10","RC2030","","","","","","","","N","","","IM2750-00001","Q498@@IM2750-00001@@","Q498","PELICAN PRODUCTS- CASES","","24.45","EA","259.5","0","99","9945","US01","","","","B","","","IM2750 STORM CASE BLACK","IM2750 STORM CASE BLACK 22LX17WX12.70H","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@24.45@@EA","","","","","","Y","1","9/27/2017 19:01","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ5634","US01@@NZ5634","9500","10","NZ5634","","","","","","","","N","","","IM2700-20001","Q498@@IM2700-20001@@","Q498","PELICAN PRODUCTS- CASES","","15.15","EA","184","0","99","9960","US01","","","","S","","","IM2700 PELICAN STORM CASE","IM2700 PELICAN STORM CASE YELLOW WITH FOAM","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@15.15@@EA","","","","","","Y","1","6/12/2017 11:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NZ2795","US01@@NZ2795","9500","10","NZ2795","","","","","","","","N","","","IM2450-00001","Q498@@IM2450-00001@@","Q498","PELICAN PRODUCTS- CASES","","10","EA","146.5","0","99","9995","US01","","","","C","","","IM2450 STORM CASE BLACK","IM2450 STORM CASE BLACK 19.20X15.20X9IN","8.25E+11","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@10@@EA","","","","","","Y","1","8/27/2017 18:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZH7222","US01@@ZH7222","9500","10","ZH7222","","","","","","","","N","","","C12030-M30A-BLK","Q498@@C12030-M30A-BLK@@","Q498","PELICAN PRODUCTS- CASES","","0.55","EA","60","0","99","9920","US01","","","","S","","","VOYAGER CASE FOR IPAD MINI 3","VOYAGER CASE FOR IPAD MINI 3 BLACK & GREY","19428128777","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@.55@@EA","","","","","","Y","1","6/12/2017 11:57","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@QZ6089","US01@@QZ6089","9500","10","QZ6089","","","","","","","","N","","","1620-024-110","Q498@@1620-024-110@@","Q498","PELICAN PRODUCTS- CASES","","24","EA","395","0","99","9945","US01","","","","S","","","1624 BLACK HARD CASE","1624 BLACK HARD CASE WITH DIVIDERS","19428087371","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@24@@EA","","","","","","Y","1","6/12/2017 11:54","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@TW7820","US01@@TW7820","9500","10","TW7820","","","","","","","","N","","","1560-000-190","Q498@@1560-000-190@@","Q498","PELICAN PRODUCTS- CASES","","18.55","EA","192.5","0","99","9945","US01","","","","C","","","1560 HARD CASE WITH FOAM","1560 HARD CASE WITH FOAM W/ WHEELS 20.37X15.43X9","19428056445","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@18.55@@EA","","","","","","Y","1","7/30/2017 19:35","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CL3794","US01@@CL3794","9500","10","CL3794","","","","","","","","N","","","1550-000-110","Q498@@1550-000-110@@","Q498","PELICAN PRODUCTS- CASES","","12.8","EA","155.5","0","22","2250","US01","","","","B","","","1550 HARD CASE BLACK WITH FOAM","1550 HARD CASE BLACK WITH FOAM 18.43X14X7.62 PICK N PLUCK FOAM","19428000929","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","ACCS","","US01@@12.8@@EA","","","","","","Y","1","11/17/2017 2:14","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZM6502","US01@@ZM6502","9500","10","ZM6502","","","","","","","","N","","","1510-400-000","Q498@@1510-400-000@@","Q498","PELICAN PRODUCTS- CASES","","2.35","EA","41.75","0","99","9945","US01","","","","S","","","1511 4PC REPLACEMENT FOAM","1511 4PC REPLACEMENT FOAM FOR 1510 CASE","19428038458","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@2.35@@EA","","","","","","Y","1","6/12/2017 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@Y67431","US01@@Y67431","9500","10","Y67431","","","","","","","","N","","","1495-008-110","Q498@@1495-008-110@@","Q498","PELICAN PRODUCTS- CASES","","11.95","EA","228.5","0","99","9920","US01","","","","C","","","1495CC2 NOTEBOOK HARD CASE BLK","1495CC2 NOTEBOOK HARD CASE BLK LID ORGANIZER, FOAM, 17IN LAPTOP","19428061135","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@11.95@@EA","","","","","","Y","1","10/15/2017 18:12","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CB5269","US01@@CB5269","9500","10","CB5269","","","","","","","","N","","","1490-000-110","Q498@@1490-000-110@@","Q498","PELICAN PRODUCTS- CASES","","6.94","EA","145.5","0","99","9995","US01","","","","B","","","1490 NOTEBOOK HARD CASE BLACK","1490 NOTEBOOK HARD CASE BLACK W/FOAM FITS UP TO 17.3X11X3.3","19428006969","Q496","PELICAN PRODUCTS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@6.94@@EA","","","","","","Y","1","12/31/2017 9:24","1/18/2018 17:39","0","1","","","","","","0","N",""
