"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@NB0442","US01@@NB0442","9500","10","NB0442","","","","","","","","N","","","P-NP-BOSXL00","126U@@P-NP-BOSXL00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","155.5","159.99","12","1221","US01","","","","X","","","2YR AD NBD ONSITE SAMSUNG PCS","2YR AD NBD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $0-$499 1YR OEM","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KW6008","US01@@KW6008","9500","10","KW6008","","","","","","","","N","","","P-NP-1N3XM003","126U@@P-NP-1N3XM003@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","147.5","149.99","12","1221","US01","","","","X","","","4YR 3BD ONSITE SAMSUNG PCS","4YR 3BD ONSITE SAMSUNG PCS $1000-$1499 3YR OEM","36725729018","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/26/2016 11:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NV8072","US01@@NV8072","9500","10","NV8072","","","","","","","","N","","","P-NP-CO3XM00","126U@@P-NP-CO3XM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","369.5","379.99","12","1221","US01","","","","X","","","3YR AD 3BD ONSITE SAMSUNG PCS","3YR AD 3BD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $500-$999 1YR OEM","36725724860","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","5/7/2015 16:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@NV8063","US01@@NV8063","9500","10","NV8063","","","","","","","","N","","","P-NP-BN3XM00","126U@@P-NP-BN3XM00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","79.75","79.99","12","1221","US01","","","","X","","","2YR 3BD ONSITE SAMSUNG PCS","2YR 3BD ONSITE SAMSUNG PCS $500-$999 1YR OEM","36725724341","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","5/7/2015 16:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@BH2881","US01@@BH2881","9500","10","BH2881","","","","","","","","N","","","MID4046K","1763@@MID4046K@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","6.55","EA","227.5","306","99","9940","US01","","","","S","","","MID40/46 ACC KIT WITHOUT BASE","MID40/46 ACC KIT WITHOUT BASE STAND 400UXN-M/UD 460UXN-M/UD","7.30E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","MNT","","US01@@6.55@@EA","","","","","","Y","1","3/26/2016 11:52","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7K7867","US01@@7K7867","9500","10","7K7867","","","","","","","","N","","","MZ-V6P1T0BW","U817@@MZ-V6P1T0BW@@I","U817","SAMSUNG COMMERCIAL MEMORY","I","0.15","EA","656","999.99","02","0238","US01","","","","A","","","1TB 960 PRO PCIE NVME M.2","1TB 960 PRO PCIE NVME M.2 INTERNAL SSD","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","I","","","","","","99999","","","INT","","US01@@.15@@EA","","","","","A","Y","1","12/31/2017 15:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9A9331","US01@@9A9331","9500","10","9A9331","","","","","","","","N","","","SBB-PB64HI","1763@@SBB-PB64HI@@C","1763","SAMSUNG COMMERICAL LARGE FORMAT","C","0","EA","925","1231","99","9940","US01","","","","S","","","OPS PLUG-INMEDIAPLAYER AMDQUAD","OPS PLUG-INMEDIAPLAYER AMDQUAD CORE2.5GHZ64GBSSD/4GBDDR3/WIN8.1E","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","C","","","","","","99999","","","ACCS","","US01@@0@@EA","","","","","","Y","1","8/9/2017 15:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1C4732","US01@@1C4732","9500","10","1C4732","","","","","","","","N","","","S24E450D","1467@@S24E450D@@","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","14.5","EA","173.5","249.26","03","0303","US01","","","","A","","","24INLED 1920X1080 16:9 250CD/M2","24INLED 1920X1080 16:9 250CD/M2 TILT PIVOT SWIVEL DP DVI VGA 3YR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","MNTR","","US01@@14.5@@EA","","","","","","Y","1","1/4/2018 11:24","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1C4725","US01@@1C4725","9500","10","1C4725","","","","","","","","N","","","S22E200B","1467@@S22E200B@@C","1467","SAMSUNG COMMERCIAL INFORMATION SYS","C","10.5","EA","127","175.94","03","0303","US01","","","","A","","","21.5IN LED 1920X1080 16:9","21.5IN LED 1920X1080 16:9 250CD/M2 VGA DVI 3YR WARR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","MNTR","","US01@@10.5@@EA","","","","","","Y","1","1/3/2018 15:05","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZA2240","US01@@ZA2240","9500","10","ZA2240","","","","","","","","N","","","SM-T350NZAAXAR","1757@@SM-T350NZAAXAR@@C","1757","SAMSUNG COMMERCIAL TABLET","C","1.05","EA","213","249.99","00","0011","US01","","","","A","","","GALAXY TAB A 8IN 16GB WIFI","GALAXY TAB A 8IN 16GB WIFI TITANIUM","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","SYST","","US01@@1.05@@EA","","","","","","Y","1","1/9/2018 14:04","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1N0343","US01@@1N0343","9500","10","1N0343","","","","","","","","N","","","EF-BT810PBEGUJ","1757@@EF-BT810PBEGUJ@@","1757","SAMSUNG COMMERCIAL TABLET","","0.75","EA","42.5","79.99","99","9920","US01","","","","S","","","9.7 BLACK BOOK COVER FOR GALAXY","9.7 BLACK BOOK COVER FOR GALAXY TAB S2 MUST ORDER QTY 10","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@.75@@EA","","","","","","Y","1","8/30/2017 11:48","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1DH048","US01@@1DH048","9500","10","1DH048","","","","","","","","N","","","MI-OVMTAB2","883Y@@MI-OVMTAB2@@","883Y","SAMSUNG BUSINESS SERVICES","","0","EA","223","250","12","1241","US01","","","","X","","","MOBILE DEPLOY SVC PM PER HOUR","MOBILE DEPLOY SVC PM PER HOUR HOURLY PM","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","7/10/2017 19:07","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6493","US01@@KT6493","9500","10","KT6493","","","","","","","","N","","","P-OA-4NXXA47O4","929Y@@P-OA-4NXXA47O4@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","440","961.99","12","1221","US01","","","","X","","","TIG ONLY 4YR NBD ONSITE PRINTER","TIG ONLY 4YR NBD ONSITE PRINTER MNT CONTRACT OCONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ7842","US01@@CQ7842","9500","10","CQ7842","","","","","","","","N","","","P-OA-4NXXA33O4","929Y@@P-OA-4NXXA33O4@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","1085","2399.99","12","1221","US01","","","","X","","","4YR NBD ONSITE MAINT OCONUS","4YR NBD ONSITE MAINT OCONUS COMP MODEL SCX-6555N BTA TIG","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CN0800","US01@@CN0800","9500","10","CN0800","","","","","","","","N","","","P-OA-3NXXA04B4","929Y@@P-OA-3NXXA04B4@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","123.5","266.99","12","1221","US01","","","","X","","","4YR NBD ONSITE 620 670 770 3471","4YR NBD ONSITE 620 670 770 3471 4050 4551 5635 6220/50 4826/28","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ7830","US01@@CQ7830","9500","10","CQ7830","","","","","","","","N","","","P-OA-2NXXA35O2","929Y@@P-OA-2NXXA35O2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","284","613.99","12","1221","US01","","","","X","","","2YR NBD ONSITE MAINT OCONUS","2YR NBD ONSITE MAINT OCONUS COMP MODEL SCX-5835FN BTA TIG","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CN0790","US01@@CN0790","9500","10","CN0790","","","","","","","","N","","","P-OA-1EXXA52B2","929Y@@P-OA-1EXXA52B2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","28.75","61.99","12","1221","US01","","","","X","","","2YR NBD ULTD EXCHANGE MNT 650","2YR NBD ULTD EXCHANGE MNT 650 4600 4623 4500 3175","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:26","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7314","US01@@ZG7314","9500","10","ZG7314","","","","","","","","N","","","P-ML-4NXXF01S","929Y@@P-ML-4NXXF01S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","190","414.99","12","1221","US01","","","","X","","","5YR MONO BAND 1 NBD ONSITE SVC","5YR MONO BAND 1 NBD ONSITE SVC CONSUMABLE CONTRACT OPEN IT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7305","US01@@ZG7305","9500","10","ZG7305","","","","","","","","N","","","P-CLP-ONXXH01S","929Y@@P-CLP-ONXXH01S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","35","74.99","12","1221","US01","","","","X","","","1YR COLOR BAND 1 NBD ONSITE SVC","1YR COLOR BAND 1 NBD ONSITE SVC CONSUMABLE CONTRACT OPEN IT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DW4805","US01@@DW4805","9500","10","DW4805","","","","","","","","N","","","P-OA-5NXXA35C5","929Y@@P-OA-5NXXA35C5@@I","929Y","SAMSUNG PRINT SERVICES","I","0","EA","645","1426.36","12","1221","US01","","","","X","","","5YR NBD ONSITE MNT SCX-5835FN","5YR NBD ONSITE MNT SCX-5835FN CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E8483","US01@@3E8483","9500","10","INF","","","","","","","","N","","","SOL-EWF1D1/SEE","582Y@@SOL-EWF1D1/SEE@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","171.5","285.99","15","1582","US01","","","","X","","","BUSINESS CORE PRINT SOLUTION","BUSINESS CORE PRINT SOLUTION SMARTHRU WORKFLOW LITE 1YR MNT SUP","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SLIC","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6457","US01@@KT6457","9500","10","KT6457","","","","","","","","N","","","P-OA-1NXXA38O1","929Y@@P-OA-1NXXA38O1@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","59","124.99","12","1221","US01","","","","X","","","TIG ONLY 1YR NBD ONSITE PRINTER","TIG ONLY 1YR NBD ONSITE PRINTER MNT CONTRACT OCONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KK8104","US01@@KK8104","9500","10","KK8104","","","","","","","","N","","","P-OA-5NXXA06R5","929Y@@P-OA-5NXXA06R5@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","455.5","1007.99","12","1221","US01","","","","X","","","5 YR NBD ONSITE MNT FOR","5 YR NBD ONSITE MNT FOR SCX-5835FN SCX-5935FN","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KT6484","US01@@KT6484","9500","10","KT6484","","","","","","","","N","","","P-OA-4NXXA37C4","929Y@@P-OA-4NXXA37C4@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","124","264.99","12","1221","US01","","","","X","","","TIG ONLY 4YR NBD ONSITE PRINTER","TIG ONLY 4YR NBD ONSITE PRINTER MNT CONTRACT CONUS USAF","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GW9654","US01@@GW9654","9500","10","GW9654","","","","","","","","N","","","P-OA-4NXXA07E4","929Y@@P-OA-4NXXA07E4@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","319.5","706.99","12","1221","US01","","","","X","","","BTA ONLY 4 YEAR NBD ON-SITE","BTA ONLY 4 YEAR NBD ON-SITE MAINTENANCE","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E8538","US01@@3E8538","9500","10","INF","","","","","","","","N","","","SOL-PTE1D5/M10","582Y@@SOL-PTE1D5/M10@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","2756","3500","99","9950","US01","","","","X","","","1YR PRINTERON ENT MNT 75PK OF","1YR PRINTERON ENT MNT 75PK OF PRINTER LICS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","MLIC","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E8533","US01@@3E8533","9500","10","INF","","","","","","","","N","","","SOL-PTE1D3","582Y@@SOL-PTE1D3@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","5905","7500","99","9950","US01","","","","X","","","25PK PRINTERON ENTEPRISE OF","25PK PRINTERON ENTEPRISE OF PRINTER LICS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","LICS","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ6071","US01@@CQ6071","9500","10","CQ6071","","","","","","","","N","","","P-OA-0IXXA12OC","929Y@@P-OA-0IXXA12OC@@I","929Y","SAMSUNG PRINT SERVICES","I","0","EA","160","344.99","12","1211","US01","","","","X","","","INSTALLATION PRODUCT SVCS","INSTALLATION PRODUCT SVCS OCONUS COMPATIBLE MODEL CLX-6250FX","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","11/29/2017 11:26","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7307","US01@@ZG7307","9500","10","ZG7307","","","","","","","","N","","","P-CLX-2NXXJ01S","929Y@@P-CLX-2NXXJ01S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","102.5","221.99","12","1221","US01","","","","X","","","3YR COLOR BAND 2 NBD ONSITE SVC","3YR COLOR BAND 2 NBD ONSITE SVC CONSUMABLE CONTRACT OPEN IT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZG7298","US01@@ZG7298","9500","10","ZG7298","","","","","","","","N","","","P-CLP-3NXXH01S","929Y@@P-CLP-3NXXH01S@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","137","295.99","12","1221","US01","","","","X","","","4YR COLOR BAND 1 NBD ONSITE SVC","4YR COLOR BAND 1 NBD ONSITE SVC CONSUMABLE CONTRACT OPEN IT SKUS","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E8486","US01@@3E8486","9500","10","INF","","","","","","","","N","","","SOL-EWF1M3","582Y@@SOL-EWF1M3@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","103","119.99","15","1582","US01","","","","X","","","BUSINESS CORE PRINT SOLUTION","BUSINESS CORE PRINT SOLUTION SMARTHRU WORKFLOW LITE 3YR ADD MNT","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SLIC","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@GW9651","US01@@GW9651","9500","10","GW9651","","","","","","","","N","","","P-OA-3NXXA13F3","929Y@@P-OA-3NXXA13F3@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","559","1250.99","12","1221","US01","","","","X","","","BTA ONLY 3 YEAR NBD ON-SITE","BTA ONLY 3 YEAR NBD ON-SITE MAINTENANCE","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@CQ7824","US01@@CQ7824","9500","10","CQ7824","","","","","","","","N","","","P-OA-2NXXA32O2","929Y@@P-OA-2NXXA32O2@@","929Y","SAMSUNG PRINT SERVICES","","0","EA","311","679.99","12","1221","US01","","","","X","","","2YR NBD ONSITE MAINT OCONUS","2YR NBD ONSITE MAINT OCONUS COMP MODEL CLX-6250FX BTA TIG","6.36E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","11/29/2017 11:27","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@YU3471","US01@@YU3471","9500","10","YU3471","","","","","","","","N","","","P-NP-2O3XL003","126U@@P-NP-2O3XL003@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","480.5","499.99","12","1221","US01","","","","X","","","5YR AD 3BD ONSITE SAMSUNG PCS","5YR AD 3BD ONSITE SAMSUNG PCS ACCIDENT DAMAGE $500-$999 3YR OEM","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","8/26/2016 20:17","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E7935","US01@@3E7935","9500","10","INF","","","","","","","","N","","","DC32E","1763@@DC32E@@C","1763","SAMSUNG COMMERICAL LARGE FORMAT","C","12.8","EA","429","577","03","0303","US01","","","","A","","","32IN LED LCD  DISPLAY TAA","32IN LED LCD  DISPLAY TAA ANALOG D-SUB DVI-D HDMI1 HDMI2","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","MNTR","","US01@@12.8@@EA","","","","","","Y","1","11/22/2017 6:44","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KK4307","US01@@KK4307","9500","10","KK4307","","","","","","","","N","","","P-NP-1PXXL003","126U@@P-NP-1PXXL003@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","78.75","79.99","12","1221","US01","","","","X","","","1YR SHIP-IN SAMSUNG PCS SHIP-IN","1YR SHIP-IN SAMSUNG PCS SHIP-IN SVC $500-$999 3YR OEM","36725728219","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/27/2015 20:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DA600","US01@@2DA600","9500","10","2DA600","","","","","","","","N","","","S27E450D","1467@@S27E450D@@C","1467","SAMSUNG COMMERCIAL INFORMATION SYS","C","19.4","EA","240.5","337.23","03","0303","US01","","","","A","","","27INLED 1920X1080 16:9 300CD/M2","27INLED 1920X1080 16:9 300CD/M2 VGA DVI DSPPORT MATTE BLACK 3YR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","MNTR","","US01@@19.4@@EA","","","","","","Y","1","1/4/2018 11:24","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@KK4311","US01@@KK4311","9500","10","KK4311","","","","","","","","N","","","P-NP-2PXXL003","126U@@P-NP-2PXXL003@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","197","199.99","12","1221","US01","","","","X","","","2YR SHIP-IN SAMSUNG PCS SHIP-IN","2YR SHIP-IN SAMSUNG PCS SHIP-IN SVC $500-$999 3YR OEM","36725728226","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/27/2015 20:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@TG0735","US01@@TG0735","9500","10","TG0735","","","","","","","","N","","","SI-I8W121140US","U925@@SI-I8W121140US@@I","U925","SAMSUNG ELECTRONCS AMERICA INC","I","0.5","EA","0","0","99","9910","US01","","","","S","","","ELECTRONICS LED LAMP","ELECTRONICS LED LAMP","36725591417","U925","SAMSUNG ELECTRONCS AMERICA INC","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","ACCS","","US01@@.5@@EA","","","","","A","Y","1","8/19/2016 17:36","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1R4972","US01@@1R4972","9500","10","1R4972","","","","","","","","N","","","HG40ND690USXZA","U925@@HG40ND690USXZA@@I","U925","SAMSUNG ELECTRONCS AMERICA INC","I","50","EA","790","0","03","0305","US01","","","","S","","","40IN SLIM DIRECT LIT LED","40IN SLIM DIRECT LIT LED","8.87E+11","U925","SAMSUNG ELECTRONCS AMERICA INC","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","MNTR","","US01@@50@@EA","","","","","A","Y","1","9/29/2017 8:22","1/18/2018 17:39","0","1","","","","","","0","N",""
