"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@ABJ298","US01@@ABJ298","9500","10","ABJ298","","","","","","","","N","","","MPT62ZM/A","3751@@MPT62ZM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 LEATHER CASE-TAUPE-ZML","IPHONE 7 LEATHER CASE-TAUPE-ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABR139","US01@@ABR139","9500","10","ABR139","","","","","","","","N","","","MPQV2LL/A","3751@@MPQV2LL/A@@","3751","APPLE - LOGISTICS","","1.05","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 PLUS RED 128GB-USA","IPHONE 7 PLUS RED 128GB-USA","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","PHON","","US01@@1.05@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABM420","US01@@ABM420","9500","10","ABM420","","","","","","","","N","","","MPW82AM/A","3751@@MPW82AM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42 MID BLUE WOVEN N","APPLE WATCH 42 MID BLUE WOVEN N YLON-AME","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAX481","US01@@AAX481","9500","10","AAX481","","","","","","","","N","","","MNJ12AM/A","3751@@MNJ12AM/A@@","3751","APPLE - LOGISTICS","","0.2","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 38 COCOA SPORT BND","APPLE WATCH 38 COCOA SPORT BND SM/ML-AME","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAP710","US01@@AAP710","9500","10","AAP710","","","","","","","","N","","","MMWK2ZM/A","3751@@MMWK2ZM/A@@","3751","APPLE - LOGISTICS","","0.05","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 SILICONE CASE-MIDNIGHT","IPHONE 7 SILICONE CASE-MIDNIGHT BLUE-ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.05@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABM491","US01@@ABM491","9500","10","ABM491","","","","","","","","N","","","MPX22AM/A","3751@@MPX22AM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42 CLASSIC BUCKLE S","APPLE WATCH 42 CLASSIC BUCKLE S PPHIR-AME","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/12/2017 17:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAX614","US01@@AAX614","9500","10","AAX614","","","","","","","","N","","","MNKJ2AM/A","3751@@MNKJ2AM/A@@","3751","APPLE - LOGISTICS","","0.15","EA","1.25","0","","","US01","","","","E","","","APPLE WATCH 42 YEL/LTGRY NYLON","APPLE WATCH 42 YEL/LTGRY NYLON BAND-AME","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.15@@EA","","","","","","Y","1","9/26/2017 2:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAP810","US01@@AAP810","9500","10","AAP810","","","","","","","","N","","","MMYF2ZM/A","3751@@MMYF2ZM/A@@","3751","APPLE - LOGISTICS","","0.2","EA","1.25","0","","","US01","","","","E","","","IPHONE 7PLUS LEATHER CASE-SADDL","IPHONE 7PLUS LEATHER CASE-SADDL EBRWN-ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","10/2/2017 10:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ABN652","US01@@ABN652","9500","10","ABN652","","","","","","","","N","","","MQ0J2ZM/A","3751@@MQ0J2ZM/A@@","3751","APPLE - LOGISTICS","","0.05","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 SILICONE CASE-AZURE-ZM","IPHONE 7 SILICONE CASE-AZURE-ZM L","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.05@@EA","","","","","","Y","1","10/2/2017 10:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@AAP816","US01@@AAP816","9500","10","AAP816","","","","","","","","N","","","MMYH2ZM/A","3751@@MMYH2ZM/A@@","3751","APPLE - LOGISTICS","","0.2","EA","1.25","0","","","US01","","","","E","","","IPHONE 7 PLUS LEATHER CASE-SEA","IPHONE 7 PLUS LEATHER CASE-SEA BLUE-ZML","1.90E+11","3751","APPLE - LOGISTICS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","ACCS","","US01@@.2@@EA","","","","","","Y","1","10/2/2017 10:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8K0760","US01@@8K0760","9500","10","8K0760","","","","","","","","N","","","77-53799","505Y@@77-53799@@I","505Y","OTTER/LIFEPROOF FOR APPLE","I","0.85","EA","29.25","69.95","99","9920","US01","","","","G","","","STATEMENT LUCENT BLUE FOR APPLE","STATEMENT LUCENT BLUE FOR APPLE IPAD MINI 4","6.61E+11","884U","OTTERBOX","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","CASE","","US01@@.85@@EA","","","","","A","Y","1","1/13/2018 1:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2LW631","US01@@2LW631","9500","10","2LW631","","","","","","","","N","","","CP.PT.00000130.01","QH08@@CP.PT.00000130.01@@I","QH08","DJI SERVICES - APPLE","I","4.64","EA","699","799","98","9801","US01","","","","G","","","APPLE ONLY MAVIC AIR NA","APPLE ONLY MAVIC AIR NA ONYX BLACK","1.90E+11","QH06","DJI SERVICES","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","PERP","","US01@@4.64@@EA","","","","","A","Y","1","12/18/2017 13:41","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1A7774","US01@@1A7774","9500","10","1A7774","","","","","","","","N","","","MD821AM/A","U589@@MD821AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.1","EA","28","0","99","9920","US01","","","","B","","","LIGHTNING TO USB CAMERA ADAPTER","LIGHTNING TO USB CAMERA ADAPTER","8.88E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","ACCS","","US01@@.1@@EA","","","","","","Y","1","1/18/2018 17:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2PC004","US01@@2PC004","9500","10","2PC004","","","","","","","","N","","","S5820LLA","715U@@S5820LLA@@","715U","APPLECARE WARRANTY","","0","EA","62.5","0","12","1221","US01","","","","X","","","ACE FOR APPLETV 24 MONTHS T1","ACE FOR APPLETV 24 MONTHS T1","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","1/11/2018 12:35","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y0089","US01@@8Y0089","9500","10","8Y0089","","","","","","","","N","","","MQ0X2ZM/A","U589@@MQ0X2ZM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.1","EA","31.75","0","99","9920","US01","","","","B","","","APPLE PENCIL CASE BLACK","APPLE PENCIL CASE BLACK","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","CASE","","US01@@.1@@EA","","","","","","Y","1","11/30/2017 2:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8R4085","US01@@8R4085","9500","10","8R4085","","","","","","","","N","","","MPGT2LL/A","U756@@MPGT2LL/A@@","U756","APPLE IPADS","","1.75","EA","349.5","0","00","0011","US01","","","","A","","","IPAD 9.7IN WL 32GB GOLD","IPAD 9.7IN WL 32GB GOLD","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","SYST","","US01@@1.75@@EA","","","","","","Y","1","1/16/2018 11:14","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y0077","US01@@8Y0077","9500","10","8Y0077","","","","","","","","N","","","MPA62LL/A","U756@@MPA62LL/A@@","U756","APPLE IPADS","","3.45","EA","1110","0","00","0011","US01","","","","B","","","IPAD PRO 12.9IN WIFI+CELL 256GB","IPAD PRO 12.9IN WIFI+CELL 256GB GOLD","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","SYST","","US01@@3.45@@EA","","","","","","Y","1","12/31/2017 9:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y0065","US01@@8Y0065","9500","10","8Y0065","","","","","","","","N","","","MQF22LL/A","U756@@MQF22LL/A@@","U756","APPLE IPADS","","1.9","EA","802","0","00","0011","US01","","","","B","","","IPAD PRO 10.5IN WIFI+CELL 64GB","IPAD PRO 10.5IN WIFI+CELL 64GB ROSE GOLD","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","SYST","","US01@@1.9@@EA","","","","","","Y","1","1/16/2018 1:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y0054","US01@@8Y0054","9500","10","8Y0054","","","","","","","","N","","","MQDW2LL/A","U756@@MQDW2LL/A@@","U756","APPLE IPADS","","1.85","EA","668","0","00","0011","US01","","","","A","","","IPAD PRO 10.5IN WIFI 64GB","IPAD PRO 10.5IN WIFI 64GB SILVER","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","SYST","","US01@@1.85@@EA","","","","","","Y","1","1/16/2018 1:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E3319","US01@@6E3319","9500","10","INF","","","","","","","","N","","","MNJ02AM/A","U589@@MNJ02AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.2","EA","47.5","0","99","9930","US01","","","","S","","","WATCH BAND 38 PINKSAND SPORT","WATCH BAND 38 PINKSAND SPORT SM/ML","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STRP","","US01@@.2@@EA","","","","","","Y","1","1/6/2018 1:43","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA894","US01@@2FA894","9500","10","2FA894","","","","","","","","N","","","MQVU2AM/A","U589@@MQVU2AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.15","EA","45.75","0","99","9930","US01","","","","S","","","42MM MIDNIGHT BL STRIPE WOV NYL","42MM MIDNIGHT BL STRIPE WOV NYL ORDER CASE PK4","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STRP","","US01@@.15@@EA","","","","","","Y","1","1/2/2018 2:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8J6509","US01@@8J6509","9500","10","8J6509","","","","","","","","N","","","3C649AM/A","U589@@3C649AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.16","EA","44.5","0","99","9930","US01","","","","S","","","DEMO WATCH BAND NIKE 38MM","DEMO WATCH BAND NIKE 38MM BLACK/VOLT SPORT BAND TRY ON","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STRP","","US01@@.16@@EA","","","","","","Y","1","11/28/2017 15:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6E4975","US01@@6E4975","9500","10","INF","","","","","","","","N","","","3C638AM/A","U589@@3C638AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.2","EA","133","0","99","9930","US01","","","","S","","","DEMO BAND 38MM MILANESE","DEMO BAND 38MM MILANESE * NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STRP","","US01@@.2@@EA","","","","","","Y","1","11/28/2017 15:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8W7150","US01@@8W7150","9500","10","8W7150","","","","","","","","N","","","MQ2K2AM/A","U589@@MQ2K2AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.2","EA","45.75","0","99","9930","US01","","","","C","","","WATCH BAND 38MM ANTHRACITE","WATCH BAND 38MM ANTHRACITE BLACK NIKE SPORT BAND S/M & M/L","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","STRP","","US01@@.2@@EA","","","","","","Y","1","12/21/2017 14:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA886","US01@@2FA886","9500","10","2FA886","","","","","","","","N","","","MQVK2AM/A","U589@@MQVK2AM/A@@","U589","APPLE WIRELESS ACCESSORIES","","0.15","EA","45.75","0","99","9930","US01","","","","S","","","42MM BLACK CHECK WOVEN NYLON","42MM BLACK CHECK WOVEN NYLON ORDER CASE PK4","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STRP","","US01@@.15@@EA","","","","","","Y","1","11/28/2017 15:15","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA957","US01@@2FA957","9500","10","2FA957","","","","","","","","N","","","MQ7F2LL/A","U588@@MQ7F2LL/A@@","U588","APPLE IPHONE","","0.86","EA","949","0","04","0441","US01","","","","S","","","IPHONE 8 SP GRAY 256GB UNLOCKED","IPHONE 8 SP GRAY 256GB UNLOCKED ORDER CASE PACK 10 *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.86@@EA","","","","","","Y","1","11/29/2017 18:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA951","US01@@2FA951","9500","10","2FA951","","","","","","","","N","","","MQ8G2LL/A","U588@@MQ8G2LL/A@@","U588","APPLE IPHONE","","0.86","EA","1061","0","04","0441","US01","","","","S","","","IPHONE 8 + SP GR 256GB UNLOCKED","IPHONE 8 + SP GR 256GB UNLOCKED ORDER CASE PACK 10 *NO RETURNS","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.86@@EA","","","","","","Y","1","1/3/2018 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA849","US01@@2FA849","9500","10","2FA849","","","","","","","","N","","","MR1F2LL/A","065Y@@MR1F2LL/A@@","065Y","APPLE WATCH","","1.25","EA","728","0","99","9930","US01","","","","B","","","WATCH S3 CELL 38MM SL STEEL","WATCH S3 CELL 38MM SL STEEL MILANESE LOOP","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","ACCS","","US01@@1.25@@EA","","","","","","Y","1","12/31/2017 15:10","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA835","US01@@2FA835","9500","10","2FA835","","","","","","","","N","","","MQJQ2LL/A","065Y@@MQJQ2LL/A@@C","065Y","APPLE WATCH","C","1.2","EA","424","0","99","9930","US01","","","","A","","","WATCH S3 CELL 38MM GOLD ALUM","WATCH S3 CELL 38MM GOLD ALUM PINK SAND SPORT BAND","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","ACCS","","US01@@1.2@@EA","","","","","","Y","1","1/5/2018 1:19","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2GA093","US01@@2GA093","9500","10","2GA093","","","","","","","","N","","","3D189LL/A","065Y@@3D189LL/A@@","065Y","APPLE WATCH","","1","EA","316.5","0","99","9930","US01","","","","S","","","DEMO WATCH S3 CELL 38MM GOLD","DEMO WATCH S3 CELL 38MM GOLD ALUM CASE ONLY - TRY ON *NO RETURNS","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@1@@EA","","","","","","Y","1","11/15/2017 12:33","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2JP598","US01@@2JP598","9500","10","2JP598","","","","","","","","N","","","MQG12ZM/A","1520@@MQG12ZM/A@@","1520","APPLE OPTIONS","","0.96","EA","141.5","0","99","9920","US01","","","","C","","","MACBOOK 12IN LEATHER SLEEVE","MACBOOK 12IN LEATHER SLEEVE SADDLE BROWN","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","C","","","","","","","","","","","99999","","","CASE","","US01@@.96@@EA","","","","","","Y","1","12/31/2017 15:11","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FA954","US01@@2FA954","9500","10","2FA954","","","","","","","","N","","","MQ6K2LL/A","U588@@MQ6K2LL/A@@","U588","APPLE IPHONE","","0.86","EA","782","0","04","0441","US01","","","","S","","","IPHONE 8 SP GRAY 64GB UNLOCKED","IPHONE 8 SP GRAY 64GB UNLOCKED ORDER CASE PACK 10 *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.86@@EA","","","","","","Y","1","11/29/2017 18:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FG213","US01@@2FG213","9500","10","2FG213","","","","","","","","N","","","MQ6Y2LL/A","U588@@MQ6Y2LL/A@@","U588","APPLE IPHONE","","0.9","EA","782","0","04","0441","US01","","","","S","","","IPHONE 8 SP GRAY 64GB TMOBILE","IPHONE 8 SP GRAY 64GB TMOBILE ORDER CASE PACK 10 *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.9@@EA","","","","","","Y","1","11/15/2017 12:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1DM999","US01@@1DM999","9500","10","1DM999","","","","","","","","N","","","MQ732LL/A","U588@@MQ732LL/A@@","U588","APPLE IPHONE","","0.85","EA","782","0","04","0441","US01","","","","S","","","IPHONE 8 SILVER 64GB VERIZON","IPHONE 8 SILVER 64GB VERIZON ORDER CASE PACK 10 *NO RETURNS","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.85@@EA","","","","","","Y","1","11/15/2017 12:31","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1DM990","US01@@1DM990","9500","10","1DM990","","","","","","","","N","","","MQCN2LL/A","U588@@MQCN2LL/A@@","U588","APPLE IPHONE","","0.95","EA","1270","0","04","0441","US01","","","","S","","","IPHONE X SP GRAY 256GB VERIZON","IPHONE X SP GRAY 256GB VERIZON ORDER CASE PACK 10 *NO RETURNS","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@.95@@EA","","","","","","Y","1","11/15/2017 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8X9995","US01@@8X9995","9500","10","8X9995","","","","","","","","N","","","MPXR2LL/A","7640@@MPXR2LL/A@@","7640","APPLE - SYSTEMS","","5.85","EA","1335","0","00","0011","US01","","","","A","","","MACBOOK PRO 13IN 2.3G NON TOUCH","MACBOOK PRO 13IN 2.3G NON TOUCH BAR I5 128GB SILVER","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","SYST","","US01@@5.85@@EA","","","","","","Y","1","1/12/2018 12:44","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7506","US01@@9V7506","9500","10","9V7506","","","","","","","","N","","","Z0TQ","9275@@Z0TQ@@","9275","APPLE CTO SYSTEMS","","0","EA","3493","0","00","0001","US01","","","","X","","","CTO IMAC 27IN  W/RETINA 5K","CTO IMAC 27IN  W/RETINA 5K ***APPLE WEBPROPOSAL REQUIRED ***","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8X9999","US01@@8X9999","9500","10","8X9999","","","","","","","","N","","","MPXW2LL/A","7640@@MPXW2LL/A@@","7640","APPLE - SYSTEMS","","5.6","EA","2055","0","00","0011","US01","","","","A","","","MACBOOK PRO 13IN W/TOUCH BAR","MACBOOK PRO 13IN W/TOUCH BAR 3.1G I5 512GB SPACE GRAY","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","SYST","","US01@@5.6@@EA","","","","","","Y","1","1/18/2018 6:26","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8X9987","US01@@8X9987","9500","10","8X9987","","","","","","","","N","","","MNYN2LL/A","7640@@MNYN2LL/A@@C","7640","APPLE - SYSTEMS","C","4.5","EA","1681","0","00","0011","US01","","","","A","","","MACBOOK 12IN 1.3G I5 512GB ROSE","MACBOOK 12IN 1.3G I5 512GB ROSE GOLD","1.90E+11","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","SYST","","US01@@4.5@@EA","","","","","","Y","1","1/18/2018 9:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y1516","US01@@8Y1516","9500","10","8Y1516","","","","","","","","N","","","Z0UN","9275@@Z0UN@@","9275","APPLE CTO SYSTEMS","","0","EA","2466","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN 3.3G I5","CTO MACBOOK PRO 13IN 3.3G I5 8GB RAM 1TB SSD SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","11/7/2017 18:41","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y1462","US01@@8Y1462","9500","10","8Y1462","","","","","","","","N","","","Z0UK","9275@@Z0UK@@","9275","APPLE CTO SYSTEMS","","0","EA","2363","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN 2.3G I5","CTO MACBOOK PRO 13IN 2.3G I5 16GB RAM 1TB SSD SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","11/7/2017 18:40","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y1430","US01@@8Y1430","9500","10","8Y1430","","","","","","","","N","","","Z0UH","9275@@Z0UH@@","9275","APPLE CTO SYSTEMS","","0","EA","2157","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN 2.3G I5","CTO MACBOOK PRO 13IN 2.3G I5 8GB RAM 1TB SSD SPACE GRAY","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","11/7/2017 18:37","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7463","US01@@9V7463","9500","10","9V7463","","","","","","","","N","","","Z0TL","9275@@Z0TL@@","9275","APPLE CTO SYSTEMS","","0","EA","1644","0","00","0001","US01","","","","X","","","CTO IMAC 21IN  W/RETINA 4K","CTO IMAC 21IN  W/RETINA 4K ***APPLE WEBPROPOSAL REQUIRED ***","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9V7455","US01@@9V7455","9500","10","9V7455","","","","","","","","N","","","Z0TK","9275@@Z0TK@@","9275","APPLE CTO SYSTEMS","","0","EA","1541","0","00","0001","US01","","","","X","","","CTO IMAC 21IN  W/RETINA 4K","CTO IMAC 21IN  W/RETINA 4K ***APPLE WEBPROPOSAL REQUIRED ***","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","6/9/2017 12:32","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@8Y1512","US01@@8Y1512","9500","10","8Y1512","","","","","","","","N","","","Z0UP","9275@@Z0UP@@","9275","APPLE CTO SYSTEMS","","0","EA","2568","0","00","0011","US01","","","","X","","","CTO MACBOOK PRO 13IN 3.5G I7","CTO MACBOOK PRO 13IN 3.5G I7 16GB RAM 512GB SSD SILVER","","1424","APPLE COMPUTER","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SYST","","US01@@0@@EA","","","","","","Y","1","11/7/2017 18:41","1/18/2018 17:39","0","1","","","","","","0","N",""
